pathmap atoms    keys= 1246 nodes=83210 child_items=84455 merkle_hash=0xcdff8af0a38b239c89b10da07ad72621 reused=61 cloned=3846 replaced=324
pathmap atoms    second merkleize: same_hash=true reused=61
--- atoms depth histogram (node depth, not byte depth) ---

	total_nodes	tot_child_cnt	avg_branch	max_child_items	dense_nodes	list_nodes
361	52		52		1.0000		1		0		52
362	50		50		1.0000		1		0		50
363	42		42		1.0000		1		0		42
364	39		39		1.0000		1		0		39
365	37		37		1.0000		1		0		37
366	36		36		1.0000		1		0		36
367	36		36		1.0000		1		0		36
368	36		36		1.0000		1		0		36
369	37		37		1.0000		1		0		37
370	44		44		1.0000		1		0		44
371	46		46		1.0000		1		0		46
372	46		46		1.0000		1		0		46
373	45		45		1.0000		1		0		45
374	42		42		1.0000		1		0		42
375	42		42		1.0000		1		0		42
376	40		40		1.0000		1		0		40
377	40		40		1.0000		1		0		40
378	40		40		1.0000		1		0		40
379	40		40		1.0000		1		0		40
380	39		39		1.0000		1		0		39
381	39		39		1.0000		1		0		39
382	38		38		1.0000		1		0		38
383	37		37		1.0000		1		0		37
384	24		24		1.0000		1		0		24
385	10		10		1.0000		1		0		10
386	9		9		1.0000		1		0		9
387	9		9		1.0000		1		0		9
388	10		10		1.0000		1		0		10
389	8		8		1.0000		1		0		8
390	8		8		1.0000		1		0		8
391	19		19		1.0000		1		0		19
392	32		32		1.0000		1		0		32
393	32		32		1.0000		1		0		32
394	32		32		1.0000		1		0		32
395	31		31		1.0000		1		0		31
396	31		31		1.0000		1		0		31
397	30		30		1.0000		1		0		30
398	30		30		1.0000		1		0		30
399	30		30		1.0000		1		0		30
400	30		30		1.0000		1		0		30
401	30		30		1.0000		1		0		30
402	30		30		1.0000		1		0		30
403	31		31		1.0000		1		0		31
404	30		30		1.0000		1		0		30
405	27		27		1.0000		1		0		27
406	27		27		1.0000		1		0		27
407	26		26		1.0000		1		0		26
408	26		26		1.0000		1		0		26
409	25		25		1.0000		1		0		25
410	25		25		1.0000		1		0		25
411	25		25		1.0000		1		0		25
412	27		27		1.0000		1		0		27
413	27		27		1.0000		1		0		27
414	27		27		1.0000		1		0		27
415	27		27		1.0000		1		0		27
416	26		26		1.0000		1		0		26
417	26		26		1.0000		1		0		26
418	26		26		1.0000		1		0		26
419	26		26		1.0000		1		0		26
420	26		26		1.0000		1		0		26
421	25		25		1.0000		1		0		25
422	25		25		1.0000		1		0		25
423	26		26		1.0000		1		0		26
