pathmap atoms    keys= 1246 nodes=32823 child_items=34068 merkle_hash=0x81d1f09ca72a51c231bfdedcc2da70db reused=152 cloned=2004 replaced=259
pathmap atoms    second merkleize: same_hash=true reused=152
--- atoms depth histogram (node depth, not byte depth) ---

	total_nodes	tot_child_cnt	avg_branch	max_child_items	dense_nodes	list_nodes
557	0		0		NaN		0		0		0
558	0		0		NaN		0		0		0
559	0		0		NaN		0		0		0
560	0		0		NaN		0		0		0
561	0		0		NaN		0		0		0
562	2		2		1.0000		1		0		2
563	2		2		1.0000		1		0		2
564	2		2		1.0000		1		0		2
565	2		2		1.0000		1		0		2
566	2		2		1.0000		1		0		2
567	2		2		1.0000		1		0		2
568	2		2		1.0000		1		0		2
569	2		2		1.0000		1		0		2
570	2		2		1.0000		1		0		2
571	2		2		1.0000		1		0		2
572	2		2		1.0000		1		0		2
573	2		2		1.0000		1		0		2
574	1		1		1.0000		1		0		1
575	1		1		1.0000		1		0		1
576	1		1		1.0000		1		0		1
577	1		1		1.0000		1		0		1
578	1		1		1.0000		1		0		1
579	1		1		1.0000		1		0		1
580	1		1		1.0000		1		0		1
581	1		1		1.0000		1		0		1
582	1		1		1.0000		1		0		1
583	1		1		1.0000		1		0		1
584	1		1		1.0000		1		0		1
585	1		1		1.0000		1		0		1
586	1		1		1.0000		1		0		1
587	1		1		1.0000		1		0		1
588	1		1		1.0000		1		0		1
589	1		1		1.0000		1		0		1
590	1		1		1.0000		1		0		1
591	1		1		1.0000		1		0		1
592	1		1		1.0000		1		0		1
593	1		1		1.0000		1		0		1
594	1		1		1.0000		1		0		1
595	1		1		1.0000		1		0		1
596	1		1		1.0000		1		0		1
597	0		0		NaN		0		0		0
598	0		0		NaN		0		0		0
599	0		0		NaN		0		0		0
600	0		0		NaN		0		0		0
601	0		0		NaN		0		0		0
602	0		0		NaN		0		0		0
603	0		0		NaN		0		0		0
604	1		1		1.0000		1		0		1
605	1		1		1.0000		1		0		1
606	1		1		1.0000		1		0		1
607	1		1		1.0000		1		0		1
608	1		1		1.0000		1		0		1
609	1		1		1.0000		1		0		1
610	1		1		1.0000		1		0		1
611	1		1		1.0000		1		0		1
TOTAL nodes: 32823, items: 34068, avg children-per-node: 1.0379307
pathmap triples  keys= 4096 nodes= 3160 child_items= 7255 merkle_hash=0xd79dc03c60a8f282a831c3583b6c440e reused=1565 cloned=2264 replaced=2138
pathmap triples  second merkleize: same_hash=true reused=1565
--- triples depth histogram (node depth, not byte depth) ---

	total_nodes	tot_child_cnt	avg_branch	max_child_items	dense_nodes	list_nodes
0	1		1		1.0000		1		0		1
1	0		0		NaN		0		0		0
2	0		0		NaN		0		0		0
3	1		3		3.0000		3		1		0
4	3		3		1.0000		1		0		3
5	0		0		NaN		0		0		0
6	3		131		43.6667		54		3		0
7	131		521		3.9771		13		93		38
8	463		463		1.0000		1		0		463
9	0		0		NaN		0		0		0
10	370		2385		6.4459		50		270		100
11	2188		3748		1.7130		19		312		1876
TOTAL nodes: 3160, items: 7255, avg children-per-node: 2.295886
